rev_eta,rev_p,X,new_chi,phi
0.75,1.0,0.1,0.407181589331567,0.349307829076418
0.75,1.0,0.1,0.5238095238095238,0.40114272271823037
0.75,1.0,0.1,0.6404374582874806,0.4752859049918076
0.75,1.0,0.1,0.743865312980957,0.5659705092732014
0.75,1.0,0.1,0.9548325017356507,0.7853123406841742
0.75,0.5,0.1,0.3037537346380905,0.3087648765962302
0.75,0.5,0.1,0.407181589331567,0.34781229362138355
0.75,0.5,0.1,0.5238095238095238,0.4081950299250778
0.75,0.5,0.1,0.6404374582874806,0.5000852655309513
0.75,0.5,0.1,0.743865312980957,0.60929161138551
0.75,0.5,0.1,0.9548325017356507,0.8733294941930485
0.75,0.2,0.1,0.3037537346380905,0.30143468422599695
0.75,0.2,0.1,0.407181589331567,0.34313968072497053
0.75,0.2,0.1,0.5238095238095238,0.41185638560990423
0.75,0.2,0.1,0.6404374582874806,0.5244568904867507
0.75,0.2,0.1,0.743865312980957,0.6517576220221805
0.75,0.2,0.1,0.9548325017356507,0.8996199053685412
0.75,0.1,0.1,0.3037537346380905,0.2978126898965087
0.75,0.1,0.1,0.407181589331567,0.3406056349688039
0.75,0.1,0.1,0.5238095238095238,0.4136907705821507
0.75,0.1,0.1,0.6404374582874806,0.5393650724446128
0.75,0.1,0.1,0.743865312980957,0.675067336506961
0.75,0.1,0.1,0.9548325017356507,0.9143673148135153
0.75,0.05,0.1,0.3037537346380905,0.29586267707164216
0.75,0.05,0.1,0.407181589331567,0.33938052388010453
0.75,0.05,0.1,0.5238095238095238,0.4156200043563887
0.75,0.05,0.1,0.6404374582874806,0.55100328439629
0.75,0.05,0.1,0.743865312980957,0.691503658976106
0.75,0.05,0.1,0.9548325017356507,0.9077133614593339
0.75,0.025,0.1,0.3037537346380905,0.2949157076391499
0.75,0.025,0.1,0.407181589331567,0.33890612156959915
0.75,0.025,0.1,0.5238095238095238,0.4172645523745354
0.75,0.025,0.1,0.6404374582874806,0.5587925225657319
0.75,0.025,0.1,0.743865312980957,0.700824216540627
0.75,0.025,0.1,0.9548325017356507,0.9148961171149388
0.6000000000000001,1.0,0.1,0.3037537346380905,0.29874394792343817
0.6000000000000001,1.0,0.1,0.407181589331567,0.33376189658645916
0.6000000000000001,1.0,0.1,0.5238095238095238,0.3863860315546162
0.6000000000000001,1.0,0.1,0.6404374582874806,0.4641569805468663
0.6000000000000001,1.0,0.1,0.743865312980957,0.5600203115677632
0.6000000000000001,1.0,0.1,0.9548325017356507,0.784444803923532
0.6000000000000001,0.5,0.1,0.3037537346380905,0.2930876309182351
0.6000000000000001,0.5,0.1,0.407181589331567,0.33142724919812594
0.6000000000000001,0.5,0.1,0.5238095238095238,0.39271869956467925
0.6000000000000001,0.5,0.1,0.6404374582874806,0.4896385355671433
0.6000000000000001,0.5,0.1,0.743865312980957,0.6047447104637724
0.6000000000000001,0.5,0.1,0.9548325017356507,0.8725151282409283
0.6000000000000001,0.2,0.1,0.3037537346380905,0.28439606680015983
0.6000000000000001,0.2,0.1,0.407181589331567,0.32518029716887875
0.6000000000000001,0.2,0.1,0.5238095238095238,0.3949665607503342
0.6000000000000001,0.2,0.1,0.6404374582874806,0.5145440508051099
0.6000000000000001,0.2,0.1,0.743865312980957,0.6479219929619756
0.6000000000000001,0.2,0.1,0.9548325017356507,0.8986188490218006
0.6000000000000001,0.1,0.1,0.3037537346380905,0.27998964301645207
0.6000000000000001,0.1,0.1,0.407181589331567,0.3216731867827494
0.6000000000000001,0.1,0.1,0.5238095238095238,0.39571121077649984
0.6000000000000001,0.1,0.1,0.6404374582874806,0.5292610383140024
0.6000000000000001,0.1,0.1,0.743865312980957,0.671101281772375
0.6000000000000001,0.1,0.1,0.9548325017356507,0.913755119980648
0.6000000000000001,0.05,0.1,0.3037537346380905,0.27751504968349305
0.6000000000000001,0.05,0.1,0.407181589331567,0.3197721553101243
0.6000000000000001,0.05,0.1,0.5238095238095238,0.39679719335517066
0.6000000000000001,0.05,0.1,0.6404374582874806,0.540474356885772
0.6000000000000001,0.05,0.1,0.743865312980957,0.6872713582313453
0.6000000000000001,0.05,0.1,0.9548325017356507,0.9073717781138235
0.6000000000000001,0.025,0.1,0.3037537346380905,0.27624991139354615
0.6000000000000001,0.025,0.1,0.407181589331567,0.3188734359467404
0.6000000000000001,0.025,0.1,0.5238095238095238,0.39786131566247196
0.6000000000000001,0.025,0.1,0.6404374582874806,0.5477975405653516
0.6000000000000001,0.025,0.1,0.743865312980957,0.6965080612307807
0.6000000000000001,0.025,0.1,0.9548325017356507,0.9146710433740828
0.4285714285714286,1.0,0.1,0.3037537346380905,0.2702733900687703
0.4285714285714286,1.0,0.1,0.407181589331567,0.30433230345513734
0.4285714285714286,1.0,0.1,0.5238095238095238,0.3582408608178937
0.4285714285714286,1.0,0.1,0.6404374582874806,0.44301918647246225
0.4285714285714286,1.0,0.1,0.743865312980957,0.5490295847678144
0.4285714285714286,1.0,0.1,0.9548325017356507,0.7831947596924648
0.4285714285714286,0.5,0.1,0.3037537346380905,0.2674630406563044
0.4285714285714286,0.5,0.1,0.407181589331567,0.30435328738211537
0.4285714285714286,0.5,0.1,0.5238095238095238,0.36662219010629493
0.4285714285714286,0.5,0.1,0.6404374582874806,0.47182309323839466
0.4285714285714286,0.5,0.1,0.743865312980957,0.5966584335358806
0.4285714285714286,0.5,0.1,0.9548325017356507,0.8722111483670983
0.4285714285714286,0.2,0.1,0.3037537346380905,0.2593820967236434
0.4285714285714286,0.2,0.1,0.407181589331567,0.29845319278744575
0.4285714285714286,0.2,0.1,0.5238095238095238,0.3693481480899134
0.4285714285714286,0.2,0.1,0.6404374582874806,0.49971570304999996
0.4285714285714286,0.2,0.1,0.743865312980957,0.641957059451021
0.4285714285714286,0.2,0.1,0.9548325017356507,0.8983594559690564
0.4285714285714286,0.1,0.1,0.3037537346380905,0.25459531513404016
0.4285714285714286,0.1,0.1,0.407181589331567,0.29431730535474165
0.4285714285714286,0.1,0.1,0.5238095238095238,0.36925402220728915
0.4285714285714286,0.1,0.1,0.6404374582874806,0.5148186929416094
0.4285714285714286,0.1,0.1,0.743865312980957,0.6654906851172245
0.4285714285714286,0.1,0.1,0.9548325017356507,0.9128046974869477
0.4285714285714286,0.05,0.1,0.3037537346380905,0.25171110591059725
0.4285714285714286,0.05,0.1,0.407181589331567,0.29181065231989367
0.4285714285714286,0.05,0.1,0.5238095238095238,0.36947972892204733
0.4285714285714286,0.05,0.1,0.6404374582874806,0.5257983929642965
0.4285714285714286,0.05,0.1,0.743865312980957,0.6814230364778912
0.4285714285714286,0.05,0.1,0.9548325017356507,0.9072650540580995
0.4285714285714286,0.025,0.1,0.3037537346380905,0.2501565894336112
0.4285714285714286,0.025,0.1,0.407181589331567,0.2904877253635809
0.4285714285714286,0.025,0.1,0.5238095238095238,0.3698921707561734
0.4285714285714286,0.025,0.1,0.6404374582874806,0.5327065376253731
0.4285714285714286,0.025,0.1,0.743865312980957,0.6902430916311256
0.4285714285714286,0.025,0.1,0.9548325017356507,0.9145877220897434
0.27272727272727276,1.0,0.1,0.3037537346380905,0.22217400190530529
0.27272727272727276,1.0,0.1,0.407181589331567,0.25467702723063296
0.27272727272727276,1.0,0.1,0.5238095238095238,0.31071187914753173
0.27272727272727276,1.0,0.1,0.6404374582874806,0.4099800093778442
0.27272727272727276,1.0,0.1,0.743865312980957,0.5359997116013189
0.27272727272727276,1.0,0.1,0.9548325017356507,0.7818991999993994
0.27272727272727276,0.5,0.1,0.3037537346380905,0.2290598427406639
0.27272727272727276,0.5,0.1,0.407181589331567,0.2634343862331664
0.27272727272727276,0.5,0.1,0.5238095238095238,0.3264419927536743
0.27272727272727276,0.5,0.1,0.6404374582874806,0.4453298336792734
0.27272727272727276,0.5,0.1,0.743865312980957,0.5864815691612609
0.27272727272727276,0.5,0.1,0.9548325017356507,0.8730133510579813
0.27272727272727276,0.2,0.1,0.3037537346380905,0.22710410752039994
0.27272727272727276,0.2,0.1,0.407181589331567,0.2633617560976711
0.27272727272727276,0.2,0.1,0.5238095238095238,0.33481409194964656
0.27272727272727276,0.2,0.1,0.6404374582874806,0.48055659056063654
0.27272727272727276,0.2,0.1,0.743865312980957,0.6349663601451956
0.27272727272727276,0.2,0.1,0.9548325017356507,0.8988473953508299
0.27272727272727276,0.1,0.1,0.3037537346380905,0.22330199577315554
0.27272727272727276,0.1,0.1,0.407181589331567,0.2599478349651593
0.27272727272727276,0.1,0.1,0.5238095238095238,0.3351066220655473
0.27272727272727276,0.1,0.1,0.6404374582874806,0.49721518070809173
0.27272727272727276,0.1,0.1,0.743865312980957,0.6594025802539571
0.27272727272727276,0.1,0.1,0.9548325017356507,0.9121486705060132
0.27272727272727276,0.05,0.1,0.3037537346380905,0.2205067490944421
0.27272727272727276,0.05,0.1,0.407181589331567,0.2573283572651402
0.27272727272727276,0.05,0.1,0.5238095238095238,0.334884362259677
0.27272727272727276,0.05,0.1,0.6404374582874806,0.5085221893183113
0.27272727272727276,0.05,0.1,0.743865312980957,0.6752139636844378
0.27272727272727276,0.05,0.1,0.9548325017356507,0.8761366182763616
0.27272727272727276,0.025,0.1,0.3037537346380905,0.21885867218471466
0.27272727272727276,0.025,0.1,0.407181589331567,0.2557763306289025
0.27272727272727276,0.025,0.1,0.5238095238095238,0.33478432060889785
0.27272727272727276,0.025,0.1,0.6404374582874806,0.5153305996278614
0.27272727272727276,0.025,0.1,0.743865312980957,0.6843538162548082
0.15789473684210528,1.0,0.1,0.3037537346380905,0.1627326462068652
0.15789473684210528,1.0,0.1,0.407181589331567,0.19122416862728067
0.15789473684210528,1.0,0.1,0.5238095238095238,0.24806292056568846
0.15789473684210528,1.0,0.1,0.6404374582874806,0.37421866907622997
0.15789473684210528,1.0,0.1,0.743865312980957,0.5283689541712024
0.15789473684210528,1.0,0.1,0.9548325017356507,0.780871228116182
0.15789473684210528,0.5,0.1,0.3037537346380905,0.17960231013641012
0.15789473684210528,0.5,0.1,0.407181589331567,0.21012930249858197
0.15789473684210528,0.5,0.1,0.5238095238095238,0.27292934185211387
0.15789473684210528,0.5,0.1,0.6404374582874806,0.41491871033839234
0.15789473684210528,0.5,0.1,0.743865312980957,0.5797351663692851
0.15789473684210528,0.5,0.1,0.9548325017356507,0.8740874105226673
0.15789473684210528,0.2,0.1,0.3037537346380905,0.1901447845929024
0.15789473684210528,0.2,0.1,0.407181589331567,0.22250491520204208
0.15789473684210528,0.2,0.1,0.5238095238095238,0.29330850868509695
0.15789473684210528,0.2,0.1,0.6404374582874806,0.4599938841027285
0.15789473684210528,0.2,0.1,0.743865312980957,0.6291942315880372
0.15789473684210528,0.2,0.1,0.9548325017356507,0.8995038747671057
0.15789473684210528,0.1,0.1,0.3037537346380905,0.1897138110416145
0.15789473684210528,0.1,0.1,0.407181589331567,0.22218716530054503
0.15789473684210528,0.1,0.1,0.5238095238095238,0.296200478024991
0.15789473684210528,0.1,0.1,0.6404374582874806,0.47939816597639
0.15789473684210528,0.1,0.1,0.743865312980957,0.6546504494923974
0.15789473684210528,0.1,0.1,0.9548325017356507,0.9118384301197632
0.15789473684210528,0.05,0.1,0.3037537346380905,0.18790021920182629
0.15789473684210528,0.05,0.1,0.407181589331567,0.22035942759634258
0.15789473684210528,0.05,0.1,0.5238095238095238,0.2963746673534967
0.15789473684210528,0.05,0.1,0.6404374582874806,0.49168691461977587
0.15789473684210528,0.05,0.1,0.743865312980957,0.6703837169068623
0.15789473684210528,0.025,0.1,0.3037537346380905,0.18648779949758
0.15789473684210528,0.025,0.1,0.407181589331567,0.21893103704053068
0.15789473684210528,0.025,0.1,0.5238095238095238,0.2960958388047872
0.15789473684210528,0.025,0.1,0.6404374582874806,0.49878910643239677
0.15789473684210528,0.025,0.1,0.743865312980957,0.6802143094833553
0.08571428571428572,1.0,0.1,0.3037537346380905,0.11049716655548485
0.08571428571428572,1.0,0.1,0.407181589331567,0.13246416392078875
0.08571428571428572,1.0,0.1,0.5238095238095238,0.18557952339949663
0.08571428571428572,1.0,0.1,0.6404374582874806,0.35165892550890865
0.08571428571428572,1.0,0.1,0.743865312980957,0.5255929394427885
0.08571428571428572,1.0,0.1,0.9548325017356507,0.780182083301292
0.08571428571428572,0.5,0.1,0.3037537346380905,0.1294180481591748
0.08571428571428572,0.5,0.1,0.407181589331567,0.15428795707062926
0.08571428571428572,0.5,0.1,0.5238095238095238,0.21400470192490226
0.08571428571428572,0.5,0.1,0.6404374582874806,0.39315174537257763
0.08571428571428572,0.5,0.1,0.743865312980957,0.5777905663380343
0.08571428571428572,0.5,0.1,0.9548325017356507,0.8748838230173062
0.08571428571428572,0.2,0.1,0.3037537346380905,0.15133637160266883
0.08571428571428572,0.2,0.1,0.407181589331567,0.17914191454904502
0.08571428571428572,0.2,0.1,0.5238095238095238,0.24775044108059127
0.08571428571428572,0.2,0.1,0.6404374582874806,0.4422830735228816
0.08571428571428572,0.2,0.1,0.743865312980957,0.6255897384646737
0.08571428571428572,0.2,0.1,0.9548325017356507,0.9000727633368137
0.08571428571428572,0.1,0.1,0.3037537346380905,0.15702011476137348
0.08571428571428572,0.1,0.1,0.407181589331567,0.18467493596187284
0.08571428571428572,0.1,0.1,0.5238095238095238,0.2558519959517747
0.08571428571428572,0.1,0.1,0.6404374582874806,0.4648167555191142
0.08571428571428572,0.1,0.1,0.743865312980957,0.6517586670631899
0.08571428571428572,0.05,0.1,0.3037537346380905,0.1576113758403202
0.08571428571428572,0.05,0.1,0.407181589331567,0.18493821851827286
0.08571428571428572,0.05,0.1,0.5238095238095238,0.25758812189604763
0.08571428571428572,0.05,0.1,0.6404374582874806,0.47820534259355446
0.08571428571428572,0.05,0.1,0.743865312980957,0.6673988398868459
0.08571428571428572,0.025,0.1,0.3037537346380905,0.15692799942732982
0.08571428571428572,0.025,0.1,0.407181589331567,0.18410268971935406
0.08571428571428572,0.025,0.1,0.5238095238095238,0.2575807160912195
0.08571428571428572,0.025,0.1,0.6404374582874806,0.48572755291630687
0.8,1.0,0.1,0.3037537346380905,0.31643481789631467
0.8,1.0,0.1,0.407181589331567,0.3546876651711687
0.8,1.0,0.1,0.5238095238095238,0.4122932776523227
0.8,1.0,0.1,0.6404374582874806,0.49751857842526753
0.8,1.0,0.1,0.743865312980957,0.5990707178310992
0.8,1.0,0.1,0.9548325017356507,0.8489776867014116
0.8,0.5,0.1,0.3037537346380905,0.31139675631997366
0.8,0.5,0.1,0.407181589331567,0.3520137793309732
0.8,0.5,0.1,0.5238095238095238,0.4159482697237813
0.8,0.5,0.1,0.6404374582874806,0.5151183873745633
0.8,0.5,0.1,0.743865312980957,0.6306017390052195
0.8,0.5,0.1,0.9548325017356507,0.8560208588136264
0.8,0.2,0.1,0.3037537346380905,0.30532884894423995
0.8,0.2,0.1,0.407181589331567,0.34787867355655655
0.8,0.2,0.1,0.5238095238095238,0.418442066822735
0.8,0.2,0.1,0.6404374582874806,0.535236517309651
0.8,0.2,0.1,0.743865312980957,0.6656126188579231
0.8,0.2,0.1,0.9548325017356507,0.8967550778302379
0.8,0.1,0.1,0.3037537346380905,0.3025741115410922
0.8,0.1,0.1,0.407181589331567,0.34604481600154885
0.8,0.1,0.1,0.5238095238095238,0.42034104928395927
0.8,0.1,0.1,0.6404374582874806,0.548313079388037
0.8,0.1,0.1,0.743865312980957,0.6844034386508443
0.8,0.1,0.1,0.9548325017356507,0.8976283453418882
0.8,0.05,0.1,0.3037537346380905,0.30112970841447223
0.8,0.05,0.1,0.407181589331567,0.3452342578649604
0.8,0.05,0.1,0.5238095238095238,0.4222248479589706
0.8,0.05,0.1,0.6404374582874806,0.5581503780908437
0.8,0.05,0.1,0.743865312980957,0.6974216657926104
0.8,0.05,0.1,0.9548325017356507,0.9300691984416194
0.8,0.025,0.1,0.3037537346380905,0.3004317587415943
0.8,0.025,0.1,0.407181589331567,0.34494301558221563
0.8,0.025,0.1,0.5238095238095238,0.4237142505518288
0.8,0.025,0.1,0.6404374582874806,0.5645012463830107
0.8,0.025,0.1,0.743865312980957,0.7043352939242497
0.8,0.025,0.1,0.9548325017356507,0.915046697889693
0.6666666666666666,1.0,0.1,0.3037537346380905,0.30502072683250164
0.6666666666666666,1.0,0.1,0.407181589331567,0.34269744088431014
0.6666666666666666,1.0,0.1,0.5238095238095238,0.4008290443191514
0.6666666666666666,1.0,0.1,0.6404374582874806,0.4892559660530129
0.6666666666666666,1.0,0.1,0.743865312980957,0.5949618727688457
0.6666666666666666,1.0,0.1,0.9548325017356507,0.8484211069460356
0.6666666666666666,0.5,0.1,0.3037537346380905,0.29887099796533007
0.6666666666666666,0.5,0.1,0.407181589331567,0.3388828998515978
0.6666666666666666,0.5,0.1,0.5238095238095238,0.4035740199502095
0.6666666666666666,0.5,0.1,0.6404374582874806,0.5070793007047519
0.6666666666666666,0.5,0.1,0.743865312980957,0.6271561728606193
0.6666666666666666,0.5,0.1,0.9548325017356507,0.8554395468201492
0.6666666666666666,0.2,0.1,0.3037537346380905,0.2912972299875843
0.6666666666666666,0.2,0.1,0.407181589331567,0.3330802986896233
0.6666666666666666,0.2,0.1,0.5238095238095238,0.404514965563477
0.6666666666666666,0.2,0.1,0.6404374582874806,0.5271092798585139
0.6666666666666666,0.2,0.1,0.743865312980957,0.6624312638139845
0.6666666666666666,0.2,0.1,0.9548325017356507,0.8965024716681325
0.6666666666666666,0.1,0.1,0.3037537346380905,0.2877551777623152
0.6666666666666666,0.1,0.1,0.407181589331567,0.3303186397748023
0.6666666666666666,0.1,0.1,0.5238095238095238,0.40540034861866303
0.6666666666666666,0.1,0.1,0.6404374582874806,0.5398097659413884
0.6666666666666666,0.1,0.1,0.743865312980957,0.6810073150803699
0.6666666666666666,0.1,0.1,0.9548325017356507,0.8972576143677475
0.6666666666666666,0.05,0.1,0.3037537346380905,0.28581082370417804
0.6666666666666666,0.05,0.1,0.407181589331567,0.32889505899678567
0.6666666666666666,0.05,0.1,0.5238095238095238,0.406549399456372
0.6666666666666666,0.05,0.1,0.6404374582874806,0.5491866061906134
0.6666666666666666,0.05,0.1,0.743865312980957,0.6938617303455238
0.6666666666666666,0.05,0.1,0.9548325017356507,0.9295845592368056
0.6666666666666666,0.025,0.1,0.3037537346380905,0.2848222870998471
0.6666666666666666,0.025,0.1,0.407181589331567,0.32823600953971543
0.6666666666666666,0.025,0.1,0.5238095238095238,0.40756145737564214
0.6666666666666666,0.025,0.1,0.6404374582874806,0.5551373256431257
0.6666666666666666,0.025,0.1,0.743865312980957,0.7003554629259979
0.6666666666666666,0.025,0.1,0.9548325017356507,0.9347796997272341
0.5,1.0,0.1,0.3037537346380905,0.2830756292262587
0.5,1.0,0.1,0.407181589331567,0.3196875982538641
0.5,1.0,0.1,0.5238095238095238,0.3786679491633036
0.5,1.0,0.1,0.6404374582874806,0.4732388959079033
0.5,1.0,0.1,0.743865312980957,0.5872490993289512
0.5,1.0,0.1,0.9548325017356507,0.8486412075688942
0.5,0.5,0.1,0.3037537346380905,0.27783575015409356
0.5,0.5,0.1,0.407181589331567,0.316627204993091
0.5,0.5,0.1,0.5238095238095238,0.3822208191436587
0.5,0.5,0.1,0.6404374582874806,0.4930102310823228
0.5,0.5,0.1,0.743865312980957,0.6209113958176373
0.5,0.5,0.1,0.9548325017356507,0.8552938166622333
0.5,0.2,0.1,0.3037537346380905,0.2696440701361344
0.5,0.2,0.1,0.407181589331567,0.3099895155296039
0.5,0.2,0.1,0.5238095238095238,0.3824445656407373
0.5,0.2,0.1,0.6404374582874806,0.5143550684007452
0.5,0.2,0.1,0.743865312980957,0.6572201854380115
0.5,0.2,0.1,0.9548325017356507,0.8957604790375595
0.5,0.1,0.1,0.3037537346380905,0.26543455064084076
0.5,0.1,0.1,0.407181589331567,0.3063593531541685
0.5,0.1,0.1,0.5238095238095238,0.38230069204390793
0.5,0.1,0.1,0.6404374582874806,0.5269599399191761
0.5,0.1,0.1,0.743865312980957,0.6759661407413214
0.5,0.1,0.1,0.9548325017356507,0.8969595933544928
0.5,0.05,0.1,0.3037537346380905,0.26298725379908044
0.5,0.05,0.1,0.407181589331567,0.3042734721906453
0.5,0.05,0.1,0.5238095238095238,0.3825904626960628
0.5,0.05,0.1,0.6404374582874806,0.5359253779993542
0.5,0.05,0.1,0.743865312980957,0.6885443368500684
0.5,0.05,0.1,0.9548325017356507,0.9292405428311414
0.5,0.025,0.1,0.3037537346380905,0.26168495923916074
0.5,0.025,0.1,0.407181589331567,0.30319358417500214
0.5,0.025,0.1,0.5238095238095238,0.38301142857294934
0.5,0.025,0.1,0.6404374582874806,0.5414563261846368
0.5,0.025,0.1,0.743865312980957,0.6956185656966931
0.3333333333333333,1.0,0.1,0.3037537346380905,0.24289470010091752
0.3333333333333333,1.0,0.1,0.407181589331567,0.2778726814545172
0.3333333333333333,1.0,0.1,0.5238095238095238,0.33851207437006836
0.3333333333333333,1.0,0.1,0.6404374582874806,0.4460676797929497
0.3333333333333333,1.0,0.1,0.743865312980957,0.5769445723164388
0.3333333333333333,1.0,0.1,0.9548325017356507,0.849461419371056
0.3333333333333333,0.5,0.1,0.3037537346380905,0.24503853646225274
0.3333333333333333,0.5,0.1,0.407181589331567,0.2815904970122094
0.3333333333333333,0.5,0.1,0.5238095238095238,0.34792446094562257
0.3333333333333333,0.5,0.1,0.6404374582874806,0.4709668284292511
0.3333333333333333,0.5,0.1,0.743865312980957,0.6124407028364567
0.3333333333333333,0.5,0.1,0.9548325017356507,0.8553927574766532
0.3333333333333333,0.2,0.1,0.3037537346380905,0.2401546609220214
0.3333333333333333,0.2,0.1,0.407181589331567,0.27805243013484743
0.3333333333333333,0.2,0.1,0.5238095238095238,0.3512141306399703
0.3333333333333333,0.2,0.1,0.6404374582874806,0.49690459059502123
0.3333333333333333,0.2,0.1,0.743865312980957,0.6506137115422596
0.3333333333333333,0.2,0.1,0.9548325017356507,0.8948700410358065
0.3333333333333333,0.1,0.1,0.3037537346380905,0.23619771143891427
0.3333333333333333,0.1,0.1,0.407181589331567,0.2744473452939042
0.3333333333333333,0.1,0.1,0.5238095238095238,0.35082913881481387
0.3333333333333333,0.1,0.1,0.6404374582874806,0.5102719869921324
0.3333333333333333,0.1,0.1,0.743865312980957,0.6700458933414246
0.3333333333333333,0.1,0.1,0.9548325017356507,0.8966798031220751
0.3333333333333333,0.05,0.1,0.3037537346380905,0.23357722124986288
0.3333333333333333,0.05,0.1,0.407181589331567,0.27200919502309406
0.3333333333333333,0.05,0.1,0.5238095238095238,0.3504891105516368
0.3333333333333333,0.05,0.1,0.6404374582874806,0.5192162090875745
0.3333333333333333,0.05,0.1,0.743865312980957,0.6822159662332032
0.3333333333333333,0.05,0.1,0.9548325017356507,0.9291746929265685
0.3333333333333333,0.025,0.1,0.3037537346380905,0.23208782826769334
0.3333333333333333,0.025,0.1,0.407181589331567,0.2706234792826714
0.3333333333333333,0.025,0.1,0.5238095238095238,0.35037577853366103
0.3333333333333333,0.025,0.1,0.6404374582874806,0.5245297591585634
0.3333333333333333,0.025,0.1,0.743865312980957,0.6895225877072865
0.2,1.0,0.1,0.3037537346380905,0.18518912817012856
0.2,1.0,0.1,0.407181589331567,0.21675287622177436
0.2,1.0,0.1,0.5238095238095238,0.2789156159610791
0.2,1.0,0.1,0.6404374582874806,0.41249139491646597
0.2,1.0,0.1,0.743865312980957,0.5693823433130725
0.2,1.0,0.1,0.9548325017356507,0.8504093043958404
0.2,0.5,0.1,0.3037537346380905,0.1995336973063633
0.2,0.5,0.1,0.407181589331567,0.232542365927226
0.2,0.5,0.1,0.5238095238095238,0.299003986923032
0.2,0.5,0.1,0.6404374582874806,0.44315302619591024
0.2,0.5,0.1,0.743865312980957,0.6052924626796341
0.2,0.5,0.1,0.9548325017356507,0.8555730285058755
0.2,0.2,0.1,0.3037537346380905,0.20483522227134313
0.2,0.2,0.1,0.407181589331567,0.23913556412360612
0.2,0.2,0.1,0.5238095238095238,0.3120159711871371
0.2,0.2,0.1,0.6404374582874806,0.47701434208508353
0.2,0.2,0.1,0.743865312980957,0.6446332840180937
0.2,0.2,0.1,0.9548325017356507,0.8941772709109882
0.2,0.1,0.1,0.3037537346380905,0.20309520920450128
0.2,0.1,0.1,0.407181589331567,0.2375241460848241
0.2,0.1,0.1,0.5238095238095238,0.31323021754023395
0.2,0.1,0.1,0.6404374582874806,0.4922694176249172
0.2,0.1,0.1,0.743865312980957,0.6648431359996138
0.2,0.1,0.1,0.9548325017356507,0.8964475166880793
0.2,0.05,0.1,0.3037537346380905,0.2010196052518822
0.2,0.05,0.1,0.407181589331567,0.23546667815484737
0.2,0.05,0.1,0.5238095238095238,0.3129338923460763
0.2,0.05,0.1,0.6404374582874806,0.501781689659854
0.2,0.05,0.1,0.743865312980957,0.6768344831198924
0.2,0.025,0.1,0.3037537346380905,0.1996166221628982
0.2,0.025,0.1,0.407181589331567,0.2340648420295618
0.2,0.025,0.1,0.5238095238095238,0.31254612417955774
0.2,0.025,0.1,0.6404374582874806,0.5072064741058121
0.1111111111111111,1.0,0.1,0.3037537346380905,0.12868164087513076
0.1111111111111111,1.0,0.1,0.407181589331567,0.1538193905299436
0.1111111111111111,1.0,0.1,0.5238095238095238,0.21319911509441333
0.1111111111111111,1.0,0.1,0.6404374582874806,0.38776401909960084
0.1111111111111111,1.0,0.1,0.743865312980957,0.5661503815122573
0.1111111111111111,1.0,0.1,0.9548325017356507,0.8512018851561319
0.1111111111111111,0.5,0.1,0.3037537346380905,0.14837579891908015
0.1111111111111111,0.5,0.1,0.407181589331567,0.17610886451159546
0.1111111111111111,0.5,0.1,0.5238095238095238,0.2405651687433701
0.1111111111111111,0.5,0.1,0.6404374582874806,0.4192409368992862
0.1111111111111111,0.5,0.1,0.743865312980957,0.6020910921203393
0.1111111111111111,0.5,0.1,0.9548325017356507,0.8557437580853533
0.1111111111111111,0.2,0.1,0.3037537346380905,0.16659203595507638
0.1111111111111111,0.2,0.1,0.407181589331567,0.19645963251347612
0.1111111111111111,0.2,0.1,0.5238095238095238,0.2676037307865367
0.1111111111111111,0.2,0.1,0.6404374582874806,0.45892605687225013
0.1111111111111111,0.2,0.1,0.743865312980957,0.6404424497159038
0.1111111111111111,0.2,0.1,0.9548325017356507,0.8937615330605005
0.1111111111111111,0.1,0.1,0.3037537346380905,0.16981862917494067
0.1111111111111111,0.1,0.1,0.407181589331567,0.1995533157445466
0.1111111111111111,0.1,0.1,0.5238095238095238,0.27296119595357354
0.1111111111111111,0.1,0.1,0.6404374582874806,0.4765215770137523
0.1111111111111111,0.1,0.1,0.743865312980957,0.661201094975579
0.1111111111111111,0.05,0.1,0.3037537346380905,0.1694319723458681
0.1111111111111111,0.05,0.1,0.407181589331567,0.19897591693970623
0.1111111111111111,0.05,0.1,0.5238095238095238,0.27373141185105465
0.1111111111111111,0.05,0.1,0.6404374582874806,0.48687242032326333
0.1111111111111111,0.05,0.1,0.743865312980957,0.6733222068699456
0.1111111111111111,0.025,0.1,0.3037537346380905,0.16850824117968707
0.1111111111111111,0.025,0.1,0.407181589331567,0.19795803707417098
0.1111111111111111,0.025,0.1,0.5238095238095238,0.27346121017556435
0.1111111111111111,0.025,0.1,0.6404374582874806,0.49257654506324455
0.8333333333333334,1.0,0.1,0.3037537346380905,0.31760508329549325
0.8333333333333334,1.0,0.1,0.407181589331567,0.35737800414770937
0.8333333333333334,1.0,0.1,0.5238095238095238,0.41836907718231625
0.8333333333333334,1.0,0.1,0.6404374582874806,0.5103074248377885
0.8333333333333334,1.0,0.1,0.743865312980957,0.619434841910128
0.8333333333333334,1.0,0.1,0.9548325017356507,0.8536959965545908
0.8333333333333334,0.5,0.1,0.3037537346380905,0.3129537426145285
0.8333333333333334,0.5,0.1,0.407181589331567,0.3544966441716986
0.8333333333333334,0.5,0.1,0.5238095238095238,0.42062985282044335
